"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test"
"SEFA.5510",15.1817123598387,0.526045848924144,0.149442334780336,3.52005908966408,0.00043145066719476,0.00987965995321818,"sampling"
"SEFA.5770",6.76113986465253,1.1385521425396,0.296788094082792,3.8362460126921,0.000124929267922405,0.00458610945181006,"sampling"
"SEFA.6019",5.92776512137612,0.716239179425357,0.250272294940807,2.8618396598583,0.00421189926460676,0.0404709579474367,"sampling"
"SEFA.6040",9.38620730010053,-0.543627087172914,0.151883569580728,-3.5792356518456,0.000344600628448329,0.00863025073542319,"sampling"
"SEFA.6048",27.8950762812647,0.82199135347265,0.226735695165063,3.62532839337115,0.000288594486039232,0.00782845842745191,"sampling"
"SEFA.6161",22.8524676790458,0.567820694289228,0.181030716653258,3.13659861037185,0.00170919948362443,0.0230931841343033,"sampling"
"SEFA.6250",1522.86994505193,1.41130291341964,0.222912698342878,6.33119119687302,2.43275657540465e-10,2.95074708769507e-07,"sampling"
"SEFA.6332",26.8608366546343,0.581413596150256,0.162456964305926,3.57887763466628,0.000345072979155703,0.00863025073542319,"sampling"
"SEFA.6423",2.30803961771677,1.60502481145222,0.572398415650511,2.80403433616805,0.00504675301935643,0.0455581731957828,"sampling"
"SEFA.6738",6.65071460837038,-0.541919583817987,0.160521358810645,-3.3759967385851,0.000735487910896918,0.0135225472835604,"sampling"
"SEFA.6990",82.5413875179351,-1.20525709499656,0.321303659856545,-3.75114648720366,0.000176027813201939,0.00585608000448412,"sampling"
"SEFA.7071",1424.06053868295,1.51009251585477,0.222824934582383,6.77703560728057,1.2266666394257e-11,3.60476436439233e-08,"sampling"
"SEFA.7183",120.836023431475,0.542406760159887,0.138246532123429,3.92347462051066,8.72809637978522e-05,0.00366006733951385,"sampling"
"SEFA.7505",42.7231313600797,0.529588620369687,0.164449585697388,3.22037065720682,0.0012802494960641,0.0193099735796426,"sampling"
"SEFA.7813",7.4380621619128,0.568073239302913,0.202692744837,2.80263232786029,0.00506874177723262,0.0456445633381846,"sampling"
"SEFA.7956",8.84665644892537,-0.673252415088083,0.239669054681946,-2.80909196217061,0.0049681452843513,0.0450377057345409,"sampling"
"SEFA.8435",7.20012418960279,0.808515056928793,0.278575099399466,2.9023234979427,0.00370405821613221,0.0376426250529355,"sampling"
"SEFA.8436",2.25108361587651,1.34778108585094,0.486203429294849,2.77205178870427,0.00557041734081243,0.0486225735411905,"sampling"
"SEFA.8698",64.0033205003375,-0.528776318281465,0.123074634263507,-4.29638748427507,1.73604020256227e-05,0.00120511263195189,"sampling"
"SEFA.8752",4.77421469666277,0.574269031259992,0.197951984381477,2.90105215693775,0.00371911969709248,0.0377037596327138,"sampling"
"SEFA.8764",30.5555244525446,1.3684296823576,0.465629084868711,2.93888360247824,0.00329396754455922,0.0350508362979288,"sampling"
"SEFA.8990",19.4036017597708,-0.516226899677183,0.117973280946491,-4.37579505745312,1.20990654006848e-05,0.000948136538421666,"sampling"
"SEFA.9479",4.48864173365927,-0.599236798530006,0.182450917548872,-3.284372622404,0.00102209688650564,0.01674871031865,"sampling"
"SEFA.9543",140.721970117877,-0.504184352877193,0.0935912957908147,-5.38708593162437,7.16092023854342e-08,2.25466688653567e-05,"sampling"
"SEFA.9546",44.242182166434,0.826360100541259,0.156848145456384,5.26853599790284,1.37516077672981e-07,3.75557067707764e-05,"sampling"
"SEFA.9620",13.746014021669,-1.00539371365191,0.330795855760516,-3.03931774278265,0.0023711462509166,0.0284222901222005,"sampling"
"SEFA.9822",6789.13134064245,-0.554642219350638,0.166819793372917,-3.32479862333102,0.000884824196266992,0.0153404328697931,"sampling"
"SEFA.10004",3.46514672256569,0.613673854556102,0.218868121305774,2.80385215944151,0.00504960535170995,0.0455581731957828,"sampling"
"SEFA.10102",6.85328645539507,0.521274994104545,0.164054350603528,3.17745303423447,0.00148574751589538,0.0210923512079447,"sampling"
"SEFA.10275",34.942503772177,-0.932381183059716,0.267381571986495,-3.48708093879711,0.00048832354686699,0.0105001472906814,"sampling"
"SEFA.10645",296.360563694712,0.627688400426815,0.121912357828183,5.14868559355934,2.62318151946856e-07,5.7814920689087e-05,"sampling"
"SEFA.10677",414.143781423076,-0.54644169366457,0.128140213929573,-4.26440441222377,2.00436126920994e-05,0.00131378802597434,"sampling"
"SEFA.10898",3.15888986065473,-0.799974115749069,0.260122520401973,-3.07537430635707,0.00210238522953152,0.0264233046865995,"sampling"
"SEFA.10933",27.307245624691,0.541130908830425,0.195910293341778,2.76213617773716,0.00574245218196847,0.0495114507933829,"sampling"
"SEFA.10965",2142.78660315311,0.588491657618294,0.188496212846171,3.12203438325073,0.00179605961081766,0.0237570315513406,"sampling"
"SEFA.11046",5.99175973544037,-0.566905835080146,0.173071897371017,-3.27555104954365,0.00105456053407899,0.0169344365545363,"sampling"
"SEFA.11098",5.88659095176592,0.593294657227707,0.187690275689597,3.16103034665951,0.00157212118545449,0.0219648500332278,"sampling"
"SEFA.11151",8.7334529528656,0.684098343228815,0.22417158910036,3.05167280998552,0.00227570011211436,0.0276725133633107,"sampling"
"SEFA.11299",13.6065050522693,0.581425507445658,0.149858499259451,3.87983004179852,0.000104529478437704,0.00407221498248045,"sampling"
"SEFA.11411",21.7745516004397,0.516685872176083,0.153793140935389,3.35961583873985,0.000780509222392684,0.0139814332332457,"sampling"
"SEFA.11600",7.01877520208,1.06272544335813,0.290662386136644,3.65621935979888,0.000255962345423219,0.00722100491920352,"sampling"
"SEFA.11635",3.11101608193011,-0.834799206859084,0.240711602938954,-3.46804722608571,0.000524255147924323,0.0108463828254294,"sampling"
"SEFA.11662",2381.62010301756,0.51316081870766,0.115565266340002,4.44044162194806,8.9774456447927e-06,0.000772147910287732,"sampling"
"SEFA.11685",14.9159461193485,-0.656826305811595,0.183595699462341,-3.57756912463151,0.000346804521609325,0.00864902026169111,"sampling"
"SEFA.11792",6.67883386819269,0.621152415415253,0.138177253616259,4.49533044809456,6.94619890313034e-06,0.000644607258210495,"sampling"
"SEFA.11861",414.13628940615,0.520119803814303,0.0904799577143145,5.74845321498218,9.00635587481319e-09,5.12258279950665e-06,"sampling"
"SEFA.12024",24.0805983020531,0.582280748522996,0.152746400001712,3.81207510302352,0.000137804988252201,0.0049039879574752,"sampling"
"SEFA.12127",3.78525546697505,0.549971902650747,0.173133547919069,3.17657617059769,0.00149024649065085,0.0211222074944983,"sampling"
"SEFA.12128",3.79996842207318,0.534614376091381,0.173269198346637,3.08545535613229,0.00203240732745944,0.0258180158485338,"sampling"
"SEFA.12158",5609.83854566561,0.524617771906279,0.0910001875354204,5.76501857979226,8.16488458340683e-09,4.79877483248764e-06,"sampling"
"SEFA.12354",22.9882084745622,-0.507294753304996,0.107015258267425,-4.74039647726958,2.13300414545322e-06,0.000287092588493368,"sampling"
"SEFA.12732",48.739119822667,-0.502164383530623,0.156498735288144,-3.20874403621245,0.00133316119199342,0.0197035189750444,"sampling"
"SEFA.12739",5.46975023643694,-0.568120695583599,0.196489920402789,-2.89134778221191,0.00383593365556361,0.0385971411813245,"sampling"
"SEFA.12794",28.6210648075744,0.507746236938485,0.173887961727706,2.91996197950479,0.00350074092601299,0.03634194181648,"sampling"
"SEFA.12947",12.5328972828746,-0.892389474925763,0.311395830460551,-2.86577207410237,0.00415993635988656,0.0401686735473822,"sampling"
"SEFA.12981",63.3339285860032,0.663402359147843,0.166127717911833,3.99332734769716,6.5152523532989e-05,0.00302735282671397,"sampling"
"SEFA.13045",8.06115639442831,1.38160682857226,0.338549610633029,4.08095825598172,4.48504103417258e-05,0.00231228782206231,"sampling"
"SEFA.13168",3.0279898133274,0.923143952319952,0.323123021973467,2.85694267985571,0.00427743075880665,0.0408778640321295,"sampling"
"SEFA.13304",76.1064332850795,0.68370583912413,0.17186262502061,3.97821131291425,6.94356497055171e-05,0.00315538498867958,"sampling"
"SEFA.13342",44.3300996474039,-0.691925070063271,0.20391660253697,-3.39317672742133,0.000690870503108682,0.0129314529838772,"sampling"
"SEFA.13397",92.017763635724,0.514685678457585,0.0844148342767534,6.09709990983566,1.08010018176455e-09,9.06872685946314e-07,"sampling"
"SEFA.13500",6.60399265889263,0.556405811483986,0.194904205755606,2.85476554662794,0.00430686100594752,0.0410187493635885,"sampling"
"SEFA.13551",4.909097078875,0.545270115119069,0.195985104342448,2.7822018257383,0.0053991452540705,0.0475513132466389,"sampling"
"SEFA.13572",93.264853599075,-0.557997576564887,0.119410183484793,-4.67294798718695,2.96906976544199e-06,0.000349004254028487,"sampling"
"SEFA.13577",6.06219333029384,-0.603012010774247,0.201817952499994,-2.98790074571917,0.00280900762179215,0.0316273450749931,"sampling"
"SEFA.13619",6.65378950980686,0.753087393375455,0.238893369136175,3.15239973423531,0.00161934424361391,0.0223939432967847,"sampling"
"SEFA.13655",5.53684948448485,0.584741283017621,0.20932255568144,2.79349390281436,0.00521420119709671,0.0465738579063876,"sampling"
"SEFA.13779",11.7037117100992,-0.609648835455494,0.193029364086516,-3.15832173172496,0.00158680326609553,0.0220999330077381,"sampling"
"SEFA.13807",29.0314613536001,0.715969986633726,0.250131970741418,2.86236895072434,0.00420487109483752,0.0404475107169532,"sampling"
"SEFA.13824",7.6695689581874,0.622185929123099,0.220054334891824,2.82741955267074,0.00469248040167546,0.0435844784141666,"sampling"
"SEFA.13895",333.402721574288,1.14656806006118,0.309339688521852,3.7065016310708,0.000210141883519631,0.00651181316382799,"sampling"
"SEFA.13896",332.426105107183,1.15221402755389,0.318659651550128,3.61581399448882,0.000299405311988581,0.00793069901326184,"sampling"
"SEFA.14170",461.852376779905,-0.716055626348953,0.216572136524124,-3.30631464343148,0.00094531871050435,0.0159806898404724,"sampling"
"SEFA.14171",407.911163424154,-0.696783606198147,0.220075808748067,-3.16610721624471,0.00154493837700106,0.0216536990964091,"sampling"
"SEFA.14179",53.222697151536,-0.574757018224863,0.151408902731571,-3.79605827567376,0.000147014953739553,0.00511275673439014,"sampling"
"SEFA.14229",5.76926719027561,0.649557955571576,0.188571747167071,3.44461970220852,0.000571863361024675,0.0114580622518035,"sampling"
"SEFA.14578",30.1473436737944,-0.504044089831648,0.146710364769423,-3.43564062855293,0.00059115456550666,0.0116939002110742,"sampling"
"SEFA.14586",6.82188403854999,-0.55293800015133,0.184316520830541,-2.99993726910512,0.00270035214321697,0.0307574993470295,"sampling"
"SEFA.14793",4.50473488761059,-1.0423974501549,0.243664607817659,-4.27800105846702,1.88579124724175e-05,0.00125954760943319,"sampling"
"SEFA.14907",7.16443198405574,-0.663153428356839,0.221935129789085,-2.98805073801098,0.00280762940147362,0.0316273450749931,"sampling"
"SEFA.15066",94.6132501100908,-1.60634709310439,0.417995708084117,-3.84297508811055,0.000121551811066267,0.00452152222092916,"sampling"
"SEFA.15376",13.8739534961933,-0.775853775237123,0.231447761668702,-3.35217661922215,0.000801788501333123,0.0142224696735469,"sampling"
